id,title,categories,article_lenght,views,refs_count,link_count,death,end_date,location,end_date_clean
3279723,Battle of Aussig,military conflict,3985,10969,2,38,19-30 killed <br>300 wagons,16 June 1426,Ústí nad Labem (Q156974),1426
31672464,Battle of Mathias Point,military conflict,16577,8429,20,50,1 killed<br>4 wounded,"June 27, 1861","[[Mathias Point, Virginia]]<br>[[King George County, Virginia]]",1861
15351086,Battle of Camulodunum,military conflict,6201,33405,6,52,,None,,
31256884,Battle of Saguntum,military conflict,32688,10617,0,110,"Battle: 1,000<br>Siege: 420–660 or more",25 October 1811,Sagunto (Q47483),1811
39530858,Sasanian civil war of 589-591,military conflict,16659,4889,2,127,,+0591-00-00T00:00:00Z,Sasanian Empire (Q83891),0591
12311398,Operation Alljah,military conflict,7996,13070,6,38,"6 killed (U.S.),<br />20 killed (Iraqi security forces)",+2007-08-14T00:00:00Z,Fallujah (Q191170),2007
21695631,Planned French invasion of Britain (1759),military conflict,20966,49217,6,105,,1759,Normandy (Q18677875),1759
57276762,Capture of Beaumont-Hamel,military conflict,44065,1809,0,79,"1 July: 5,240<br />13 November: {{circa|2,200}}",1 July<br />13–18 November,"Beaumont-Hamel, [[France]]",
49842103,Operation Black Swan,military conflict,4567,163167,4,32,1 wounded,8 January 2016,Los Mochis (Q752460),2016
7517252,Battle of Zafar,military conflict,1657,8231,0,17,negligible,October 632,Ha'il (Q675568),632
4461769,Battle of Bloody Gulch,military conflict,8562,173185,3,67,32 dead <br />73 wounded <br />4 tanks destroyed,"June 13, 1944",Méautis (Q579402),1944
38070341,Battle of Gurin,military conflict,6042,5124,5,30,,None,,
35912750,First Battle of Heglig,military conflict,2315,3113,1,14,3,+2012-03-28T00:00:00Z,Heglig (Q1320844),2012
3129531,Battle of Châlons (274),military conflict,6476,54552,6,36,,None,Châlons-en-Champagne (Q47135),
11395584,Wallachian Revolution of 1848,military conflict,40834,46679,83,322,48 killed<br>57 wounded,13/25 September 1848,Dealul Spirii (Q2652044),1848
1647415,Allied intervention in the Russian Civil War,military conflict,41179,642002,41,289,"{{flag|Czechoslovakia}} : 4,112 killed {{Citation needed|date|=|December 2017}} <br> {{flag|United States|1912}} : 279 killed <br> {{flagcountry|United Kingdom of Great Britain and Ireland}} :<br>359 killed<br>453 wounded<br>143 missing or captured <br> {{flagcountry|Kingdom of Greece}} : <br>179 killed<br>173 missing<br>46 dead from wounds or non-combat related causes<br>657 wounded",+1925-00-00T00:00:00Z,"Former [[Russian Empire]], [[Mongolia (1911–24)|Mongolia]]",1925
55925331,First Civil War (Kazakh Khanate),military conflict,2933,380,0,28,,None,,
57966473,Northern Taurida Operation,military conflict,6882,960,1,43,,None,,
55868098,Massacre of Naarden,military conflict,6319,2578,4,28,,None,,
31155725,Action of 22 August 1866,military conflict,3373,2971,2,21,none,22 August 1866,Funchal (Q25444),1866
38566252,Swedish intervention in the Thirty Years' War,military conflict,155251,71675,8,383,"31,518 killed, wounded and captured {{Citation needed|date|=|September 2017}}",1630–1648,Throughout the [[Holy Roman Empire]],1648
33797638,Cophen Campaign,military conflict,28049,20460,39,70,,-0326-03-01T00:00:00Z,Swat District (Q389161),0326
4149297,Soviet OMON assaults on Lithuanian border posts,military conflict,19459,34596,23,99,+7,+1991-08-00T00:00:00Z,Lithuania (Q37),1991
5810586,Battle of Miyako Bay,military conflict,7734,15482,1,76,3 ships damaged,6 May 1869,Miyako Bay (Q11453480),1869
33771057,1979 Khuzestan insurgency,military conflict,7953,9474,7,43,100 Iranian Arabs killed,1979,Khuzestan Province (Q241119),1979
3432349,Battle of Lorraine,military conflict,16931,70670,0,59,"66,500",+1914-08-25T00:00:00Z,Lorraine (Q1137),1914
12030055,Battle of Palmyra (1941),military conflict,6503,8079,1,47,85 killed,1 July 1941,Palmyra (Q5747),1941
1511570,Battle of Fort Frontenac,military conflict,10575,25545,6,63,11 wounded,+1758-08-28T00:00:00Z,"present-day [[Kingston, Ontario]]",1758
51163681,Operation Fath 1,military conflict,7189,9520,5,47,"600 killed and wounded, dozens captured<br>1 helicopter destroyed",+1986-10-12T00:00:00Z,Kirkuk (Q173310),1986
2066210,Battle of Hulao,military conflict,21575,20230,0,73,,28 May 621 {{sfn|Graff|2000|p|=|83}},Hulao Pass (Q841965),2000
5072677,Battle of Hoyerswerda,military conflict,5833,5637,0,55,minimal,25 September 1759,Hoyerswerda (Q14904),1759
291145,Battle of Berlin,military conflict,70055,2074967,3,377,"{{plainlist |
* Archival research <br /> (operational total)
* 81,116 dead or missing|sfn|Krivosheev|1997|p|=|157|
* 280,251 sick or wounded
* 1,997 tanks and SPGs destroyed|sfn|Krivosheev|1997|p|=|263|
* 2,108 artillery pieces
* 917 aircraft|sfn|Krivosheev|1997|p|=|263|}} {{sfn|Krivosheev|1997|p|=|157}} * 280,251 sick or wounded
* 1,997 tanks and SPGs destroyed {{sfn|Krivosheev|1997|p|=|263}} * 2,108 artillery pieces
* 917 aircraft {{sfn|Krivosheev|1997|p|=|263}}",+1945-05-02T00:00:00Z,Berlin (Q64),1945
11015859,Republic Protests,civil conflict,55160,19218,92,275,,14 April – 13 May 2007,"[[Ankara]], [[İstanbul]], [[Manisa]], [[Çanakkale]], [[İzmir]]",2007
11208454,1989 Sukhumi riots,civil conflict,19387,8603,35,84,,July 1989,"[[Sukhumi]], [[Abkhaz ASSR]]",1989
27995323,Sancheong-Hamyang massacre,civilian attack,3713,26184,5,33,+705,7 February 1951,South Korea (Q884),1951
56071391,2017 Quetta church attack,civilian attack,5003,9125,6,24,9 + 2 perpetrators,{{start date|2017|12|17|df|=|y}},"[[Quetta]], Balochistan, Pakistan",2017
46181319,Joseph and Melissa Batten,civilian attack,8364,12344,14,39,2 (including the perpetrator),"July 29, 2008",Redmond (Q223718),2008
52215409,Hamam al-Alil massacre,civilian attack,7325,30291,8,35,300+,28 October – 7 November 2016,Mosul District (Q12233181),2016
3177125,Springfield race riot of 1908,civilian attack,274021,44412,449,306,":16 (at least) 
* 8 black men (killed by white mob)
* 1 black infant (died from exposure)
* 5 white mob participants (killed by other mob members or state militia)
* 1 white mob participant (suicide)
* 1 white witness (suicide)",": August 14–16, 1908",": [[Springfield, Illinois]]",1908
8002394,Slaughter of the Knezes,civilian attack,12190,16460,5,87,+72,+1804-01-29T00:00:00Z,Sanjak of Smederevo (Q1813999),1804
223212,Jonestown,civilian attack,107440,8841896,187,256,5,"November 18, 1978",Port Kaituma (Q3066884),1978
1977264,Gibbet Rath executions,civilian attack,6966,5797,1,33,300–500,29 May 1798,"[[Curragh]], [[County Kildare]]",1798
1611202,Hamidian massacres,civilian attack,36940,224478,52,160,"200,000–400,000",1894–1896,Ottoman Empire (Q12560),1896
1794981,Piazza Fontana bombing,civilian attack,21081,77134,29,110,+17,12 December 1969,"[[Piazza Fontana]], [[Milan]], [[Italy]]",1969
874991,Jinan incident,military conflict,10050,28183,11,53,"6,123 people and soldiers massacred or killed<br/>Thousands more wounded","May 3 &nbsp;– May 11, 1928<br />( {{Age in years, months, weeks and days|month1|=|05|day1|=|3|year1|=|1928|month2|=|05|day2|=|11|year2|=|1928}} )",Jinan (Q170247),1928
8694637,Battle of Mainz,military conflict,5182,16266,3,60,"3,000 killed or wounded,<br>1,800 captured,<br>138 cannons lost",29 October 1795,Mainz (Q1720),1795
25594812,War in Vietnam (1959–63),military conflict,61770,62533,44,188,'''United States''':<br>186 killed,+1963-00-00T00:00:00Z,North Vietnam (Q172640),1963
11524747,Siege of Malakand,military conflict,29169,69954,65,127,"206: 173 killed and wounded in the Malakand camps, 33 killed and wounded at Chakdara <br>",+1897-08-02T00:00:00Z,Malakand Agency (Q1820054),1897
40304723,Mongol conquest of Western Xia,military conflict,26286,73382,45,145,,1205–1227,"Northwest China, Northeast Tibet, Southern Mongolia",1227
2402182,Battle of Piacenza,military conflict,12324,10951,4,62,"13,000 dead, wounded and captured",16 June 1746,Piacenza (Q13329),1746
1661366,Battle of North Anna,military conflict,50740,70304,42,213,"'''3,986''' total<br />(591 killed;<br />2,734 wounded;<br />661 captured/missing)","{{start-date|May 23, 1864| May 23}} &ndash; {{end-date|May 26, 1864|26, 1864}}",Caroline County (Q341708),1864
9945875,Ottoman invasion of Otranto,military conflict,11847,160551,6,65,Garrisoned forces surrender,+1481-00-00T00:00:00Z,Otranto (Q52174),1481
28401842,Siege of Fuenterrabía (1638),military conflict,4295,9027,2,26,,None,,
26860037,Battle of Byeokjegwan,military conflict,9732,26857,0,46,?,27 February 1593,"Byeokjegwan, a postal station on the road to Hanseong",1593
43131123,1942 Montenegro offensive,military conflict,4615,6775,0,38,,mid-May–June 1942,governorate of Montenegro (Q616992),1942
9128505,Battle of Pressburg,military conflict,69416,62319,110,245,"Heavy, among other losses: Prince [[Luitpold, Margrave of Bavaria]], Prince Sieghard, Archbishop [[Dietmar I, Archbishop of Salzburg|Theotmar of Salzburg]], 2 bishops, 3 abbots and 19 counts",4–6 July 907,Bratislava (Q1780),907
11845588,Battle on the Raxa,military conflict,17228,20261,10,66,"1,100 killed<br>2,000 wounded",16 October 955,"uncertain, probably on the [[Recknitz]] or [[Elde]] rivers",955
45383326,Battle of Dinant,military conflict,25607,26018,0,74,"1,100–1,200 killed and wounded",+1914-08-23T00:00:00Z,Dinant (Q108247),1914
33502878,Battle of Furuholm,military conflict,5505,3096,7,25,,None,,
2905377,Battle of Argentovaria,military conflict,1875,11593,1,25,Unknown,May 378,Horbourg-Wihr (Q83412),378
43520715,Operation Southern Move,military conflict,26504,25327,0,140,,+1995-10-11T00:00:00Z,Bosnia and Herzegovina (Q225),1995
309288,Invasion of Poland,military conflict,114887,2393513,120,562,"'''Germany''': {{refn|The discrepancy in German casualties can be attributed to the fact that some German statistics still listed soldiers as missing decades after the war. Today the most common and accepted numbers are: 8,082 to 16,343 KIA, 320 to 5,029 MIA, 27,280 to 34,136 WIA.|ref| name=""ReferenceB"" | For comparison, in his 1939 speech following the Polish Campaign Adolf Hitler presented these German figures: 10,576 KIA, 30,222 WIA, and 3,400 MIA.|ref| name=""Polish War, German Losses"" | According to early Allied estimates, including those of the Polish government-in-exile, the number of German KIA casualties was 90,000 and WIA casualties was 200,000|ref| name=""Polish War, German Losses"" |ref| name=""Nazi Loss in Poland Placed at 290,000"" |

Equipment losses are given as 832 German tanks |ref| name=""ReferenceC"" | of with approximately 236|ref| name=""ReferenceC"" | to 341 as irrecoverable losses and approximately 319 other armored vehicles as irrecoverable losses (including 165 Panzerspähwagen – of them 101 as irrecoverable losses)|ref| name=""ReferenceC"" | 522–561 German planes (including 246–285 destroyed and 276 damaged), 1 German minelayer (M-85) and 1 German torpedo ship (""Tiger"")|group|=|Note}} <br />16,343 killed,<br />3,500 missing, For comparison, in his 1939 speech following the Polish Campaign Adolf Hitler presented these German figures: 10,576 KIA, 30,222 WIA, and 3,400 MIA. According to early Allied estimates, including those of the Polish government-in-exile, the number of German KIA casualties was 90,000 and WIA casualties was 200,000 Equipment losses are given as 832 German tanks of with approximately 236 to 341 as irrecoverable losses and approximately 319 other armored vehicles as irrecoverable losses (including 165 Panzerspähwagen – of them 101 as irrecoverable losses) 522–561 German planes (including 246–285 destroyed and 276 damaged), 1 German minelayer (M-85) and 1 German torpedo ship (""Tiger"") <br />30,300 wounded<br />236 tanks destroyed<br />246 aircraft destroyed<br />'''Slovakia''':<br />37 killed,<br />11 missing,<br />114 wounded <br />
----
'''Soviet Union''': {{refn|Soviet official losses – figures provided by Krivosheev – are currently estimated at 1,475 KIA or MIA presumed dead (Ukrainian Front – 972, Belorussian Front – 503), and 2,383 WIA (Ukrainian Front – 1,741, Belorussian Front – 642). The Soviets lost approximately 150 tanks in combat of which 43 as irrecoverable losses, while hundreds more suffered technical failures.|ref| name=""Krivosheev"" | However, Russian historian Igor Bunich estimates Soviet manpower losses at 5,327 KIA or MIA without a trace and WIA.|ref| name=""WIF"" |group|=|Note}} <br />1,475 killed or missing,<br />2,383 wounded However, Russian historian Igor Bunich estimates Soviet manpower losses at 5,327 KIA or MIA without a trace and WIA. <br /> or:<br /> 5,327 killed, missing and wounded <br />43 tanks destroyed
----
'''Total casualties''': '''59,000'''",+1939-10-06T00:00:00Z,Poland (Q36),1939
10322387,Battle of Sidi Bou Zid,military conflict,14870,100417,0,73,"2,546 missing<br />103 tanks {{sfn|Anderson|1993|p|=|16}}",+1943-02-17T00:00:00Z,Sidi Bouzid (Q692716),1943
6847350,Battle of Koromo River,military conflict,2775,8731,4,22,"Unknown, ~300","June 15, 1189","[[Hiraizumi, Iwate|Hiraizumi]], [[Mutsu Province]]",1189
13726970,Battle of Mullaitivu (1996),military conflict,32476,25944,39,151,,None,,
50234,Battle of Wakefield,military conflict,30720,172719,48,132,perhaps 200,30 December 1460,Wakefield (Q216638),1460
157671,Battle of Marengo,military conflict,41460,249101,41,182,"1,100 killed<br>3,600 wounded<br>900 missing or captured <br>'''Total: 5,600'''",+1800-06-14T00:00:00Z,Genoa (Q1449),1800
3351048,Battle of Khaybar,military conflict,36448,350452,62,98,Fewer than 20 killed <br>50 wounded,May/June 628 (7 Hijri),Khaybar (Q27125),628
4748667,Battle of Belchite (1937),military conflict,6392,63127,1,47,"2,800 killed<br>6,000 wounded","24 August 1937 – 7 September 1937<br>( {{Age in months, weeks and days|month1|=|8|day1|=|24|year1|=|1937|month2|=|9|day2|=|7|year2|=|1937}} )",Belchite (Q815339),1937
16479747,Battle of Tarafiyah (1907),military conflict,2167,3537,0,33,Unknown,24 September 1907,"[[Tarafiyah]], [[Al-Qassim Province|Qassim region]], [[Arabia]]",1907
2080956,Raid on Deerfield,military conflict,39985,80970,80,115,"Raid: 56 killed, 112 captured <br/>Villagers: 44 killed (10 men, 9 women, 25 children), 109 captured <br/>
Return trek: 20 captives killed or died of exposure",29 February 1704,Deerfield (Q375905),1704
2519528,Plitvice Lakes incident,military conflict,27999,60342,0,121,1 killed<br>7 wounded,31 March 1991,Plitvice Lakes National Park (Q189849),1991
2080742,Battle of Oravais,military conflict,7704,11127,3,54,"740 dead<br>400 wounded<br>more than 100 captured
'''In total''': 1,240",14 September 1808,Oravais (Q2028417),1808
23727886,Battle of Loup Hill,military conflict,9509,4739,12,22,Minimal,16 May 1689,"Loup Hill, Kintyre",1689
42826425,Siege of Velikiye Luki,military conflict,2640,4109,0,28,,+1580-09-05T00:00:00Z,Velikiye Luki (Q101825),1580
1997312,Battle of Gabiene,military conflict,8541,20229,0,47,"About 5,000",Winter 316 BC,[[Gabiene]] (in modern [[Iran]]),316
2923131,History of the Ecuadorian–Peruvian territorial dispute,military conflict,91854,58768,29,303,,"24 June 1821&nbsp;– October 26, 1998",Ecuador (Q736),1998
44819786,Operation Sunrise (Nyasaland),military conflict,30890,3005,79,95,None,3-5 March 1959,"[[Nyasaland]], [[Federation of Rhodesia and Nyasaland]]",1959
2668796,Battle of Vaslui,military conflict,35929,104098,55,157,,10 January 1475 {{sfn|Kármán|Kunčevic|2013| p|=|266}},Vaslui (Q192269),266
6317032,Battle of Black Jack,"military conflict, NRHP",7109,57797,2,49,''unknown'',"{{start-date|June 2, 1856}}",Black Jack Battlefield (Q20054661),1856
24423965,Operation FB,military conflict,20772,5030,0,97,Sunk: 5<br />Wrecked: 1<br />Abortive:3,October–December 1942,Arctic Ocean,1942
3204540,Battle of Chawinda,military conflict,16602,196510,25,59,44 tanks (Pakistani claim) 460km<sup>2</sup>(Neutral claim) to 518 km<sup>2</sup> (218 mi<sup>2</sup>)(Indian claim) of territory lost,"14 September 1965, 18 – 19 September 1965",Chawinda (Q5088564),1965
55563456,Second Battle of Dernancourt,military conflict,40601,1983,0,130,,5 April 1918,Dernancourt (Q69021),1918
58112999,Siege of Ani (1161),military conflict,4118,337,2,48,,None,,
3734237,Battle of Appomattox Station,military conflict,69751,30816,157,162,5 to 32 killed; 40 to 86 wounded; 3 missing.,{{start date|1865|4|8}},Appomattox County (Q490325),1865
22302362,Australian frontier wars,military conflict,58455,280269,30,212,,None,,
47417586,Battle of Demotika,military conflict,4558,15513,1,33,,None,,
29892676,Siege of Pensacola (1707),military conflict,13959,25531,25,54,,None,,
17941539,Battle of Bar,military conflict,5999,13295,5,34,low,1042,Bar (Q115276),1042
303569,Brooks–Baxter War,military conflict,65906,51145,38,135,,"April 15, 1874 – May 15, 1874",Little Rock (Q33405),1874
143829,First Opium War,military conflict,149261,1883599,223,409,69 killed in battle <br />451 wounded <br />284 [[Nerbudda incident|executed or died in captivity in Formosa]],+1842-08-29T00:00:00Z,China,1842
2468543,Mesopotamian campaign,military conflict,41868,191116,35,207,"85,200 battle casualties * 11,008 killed
* 5,281 died of wounds
* 2,341 missing
* 12,879 captured
* 53,697 wounded
16,712 died of disease<br>154,343 evacuated sick
----
'''Total: 256,000 casualties'''",+1918-11-14T00:00:00Z,Mesopotamia (Q11767),1918
15756099,Battle of Kushliki,military conflict,1956,2839,1,24,,4 November 1661,[[Kushliki]],1661
204642,Battle of Chickamauga,"military conflict, NRHP",106237,716909,112,310,"'''16,170''' <div style=""line-height:1.2em;"">1,657 killed<br>&nbsp;9,756 wounded<br>&nbsp;4,757 captured or missing</div>","September 18 – 20, 1863",Catoosa County (Q260871),1863
3190523,Battle of Chester,military conflict,13272,25566,13,94,Unknown,circa. 615/16,Chester (Q170263),615
55814563,Battle of Harasta (2017–18),military conflict,50032,28381,112,104,,None,,
32911711,Battle of Bowmanville,military conflict,3459,31892,5,21,1 Veteran's Guard injured,+1942-10-12T00:00:00Z,"Camp 30 in [[Bowmanville, Ontario]]",1942
22661,October Revolution,military conflict,62383,2396936,68,201,,None,,
24318656,Java campaign of 1806–07,military conflict,21663,6300,30,95,,+1807-12-00T00:00:00Z,Java (Q3757),1807
668141,Operation Rainbow,military conflict,27488,19308,31,72,13 soldiers killed.,+2004-06-01T00:00:00Z,Gaza Strip (Q39760),2004
39689467,2013 Benghazi conflict,military conflict,9400,10098,12,24,12 soldiers killed <br>1 navy colonel injured<br>Abdelsalam al-Mosmary,+2013-07-29T00:00:00Z,Benghazi (Q40816),2013
